,Old_WScore,Position_Weight,SCScore,Words
356,1970.3636363636365,0.003105590062111801,6.11914172783738,research
418,1450.5636363636365,0.0041841004184100415,6.069303917839483,code-motion-constraint
327,2155.151515151515,0.002807018926201995,6.049551091863208,execut-condit
435,698.4545454545455,0.008620689655172414,6.021159874608151,ufsc
46,6049.275482093663,0.0009930486593843098,6.007224907739487,motion
336,2138.7823691460057,0.0027548209366391185,5.891962449438033,straightforward
334,2138.7823691460057,0.00273224043715847,5.843667675262311,amount
335,2138.7823691460057,0.0027100271002710027,5.796158181967495,basic-block-limit
307,2266.262626262627,0.0025575447570332483,5.796068097858381,basic-block-note
179,3346.1176470588234,0.0017035775127768314,5.700370778635134,shown
288,2426.059288537549,0.002280549152075183,5.532747453358429,complex
194,3036.7520661157023,0.0017825311942959,5.413105287193765,specif
192,3036.7520661157023,0.0017730496453900709,5.384312173964011,depen
193,3036.7520661157023,0.0017699115044247787,5.374782417903898,denci
281,2461.087121212121,0.0021413276231263384,5.269993835571994,impact
289,2384.8787878787875,0.0021691973969631237,5.173272858739235,place
325,2177.896613190731,0.0023584905660377358,5.136548616015874,turn
324,2177.896613190731,0.002352941176470588,5.1244626192723075,true
360,1937.1226551226557,0.0026041666666666665,5.044590247715249,code-motion-oper
232,2743.805785123968,0.0018248175182481751,5.006944863364905,advantag
234,2743.805785123968,0.0018148820326678765,4.979683820551665,bestow
233,2743.805785123968,0.0018115942028985507,4.970662654210087,expens
277,2481.952861952862,0.001941747572815534,4.819325945539537,piec
278,2481.952861952862,0.0019342359767891683,4.800682518284066,meet
348,2015.7878787878788,0.002331002331002331,4.69880624426079,case
346,2015.7878787878788,0.002325581395348837,4.6878787878787875,insert
347,2015.7878787878788,0.002320185614849188,4.677002038950994,extra
345,2015.7878787878788,0.002304147465437788,4.644672531769306,clean
420,1434.4011544011544,0.0031625000000000004,4.5362936507936515,machin
421,1434.4011544011544,0.003159589203489025,4.5321184009180815,transit
329,2153.121212121212,0.0021008403361344537,4.523363891010949,role
328,2153.121212121212,0.0020964360587002098,4.513880947843212,code-motion-obviou
352,2001.458333333333,0.0022471910112359553,4.497659176029963,overwritten
351,2001.458333333333,0.0022026431718061676,4.408498531571219,execut-result
353,2001.458333333333,0.0021929824561403508,4.3891630116959055,copi
271,2542.331313131313,0.0017152658662092624,4.360774122009113,special
422,1431.7355371900826,0.0029940119760479044,4.286633344880487,block-structur
171,3467.1861471861466,0.0012254901960784314,4.249002631355572,feasibl
419,1442.1445221445224,0.0029239766081871343,4.216796848375796,input
415,1497.068181818182,0.002793296089385475,4.181754697816151,adder
414,1497.068181818182,0.002785515320334262,4.170106356039504,subtract
416,1497.068181818182,0.002777777777777778,4.158522727272728,compar
338,2051.2386363636365,0.0020161290322580645,4.13556176686217,tighter
337,2051.2386363636365,0.002008032128514056,4.118953085067543,import
378,1876.2020202020199,0.002183406113537118,4.096510961139781,basic-block-result
406,1666.6742424242425,0.002369668246445498,3.9494650294413334,specul-execut-result
340,2036.4545454545453,0.001890359168241966,3.849630520708025,tend
