,Old_WScore,Position_Weight,SCScore,Words
314,66813.31155760308,0.0014552077111368773,66813.31170014919,symmetr
315,66727.30408438324,0.003242081884897644,66727.30440196414,describ
316,66608.60514529624,0.0018186380817538771,66608.60532344249,order
317,66126.99533503759,0.003565383847807563,66126.9956842878,posit
318,65936.31224968897,0.003875968992248062,65936.31262936282,paper-examin
319,65906.51404063137,0.0034955932331752386,65906.51438304519,express-term
320,65599.63639596487,0.0009715315593564115,65599.63649113207,sparsiti
321,65124.12156030352,0.004648478344063401,65124.12201564918,appear
322,65044.43041051753,0.0032859174502349506,65044.43073239238,found
323,64894.507377118076,0.001398857678530019,64894.507514144374,flop
324,64790.37198829702,0.005435730661881978,64790.372520758654,transit
325,64782.07951084252,0.002710610990107507,64782.079776362734,distinct
330,64630.15928161157,0.002881844380403458,64630.1595639051,recent
329,64630.15928161157,0.002849002849002849,64630.15956068808,avail
332,64630.15928161157,0.002840909090909091,64630.15955989525,power
331,64630.15928161157,0.002824858757062147,64630.15955832302,machin
333,64630.15928161157,0.0028089887640449437,64630.15955676846,reassess
326,64630.15928161157,0.0028011204481792717,64630.159555997714,mathemat-algorithm
334,64630.15928161157,0.002793296089385475,64630.15955523127,reserv
327,64630.15928161157,0.002785515320334262,64630.1595544691,exclus
328,64630.15928161157,0.0027624309392265192,64630.15955220785,mension
335,64368.48277308585,0.001162373657757026,64368.48288694715,singular-bialtern-product
336,64260.63540170464,0.0023727756221961823,64260.6356341319,squar
337,64260.24896385374,0.0012130247662587527,64260.249082676615,singl
338,63482.550241410536,0.003146091726982753,63482.55054958863,manipul
339,63389.60996836519,0.002507413221698936,63389.610213980995,real
341,62685.99470307113,0.004098360655737705,62685.99510452954,side
342,62685.99470307113,0.003937007874015748,62685.99508872409,signific
340,62685.99470307113,0.00390625,62685.995085711176,cost
343,62598.17677652593,0.0020863053467376886,62598.176980891745,occur
344,62293.18547126043,0.036452483327483326,62293.18904199453,standard
345,62218.23202537298,0.0010649627263045794,62218.23212969231,condit-theorem
346,62095.203330407996,0.006768251787145638,62095.203993397874,subspac
347,61882.78072001183,0.056196170545946326,61882.78622475565,regular
348,61819.75925856744,0.001094991710865551,61819.75936582829,result-biproduct
349,61458.462288004266,0.004740002034843208,61458.46275231521,note
350,61406.16315749246,0.001443727329130185,61406.163298914005,eigenpair
351,60985.224544600984,0.0011157622819439473,60985.22465389643,weight
352,60875.51156756965,0.0015210824881510768,60875.51171656858,bezout-result
353,60768.70502689224,0.026988636363636364,60768.70767058713,bifurc-occur
354,60757.33169312053,0.0015236653839754838,60757.33184237248,conclud
356,60563.291135078056,0.0027472527472527475,60563.29140418754,comput-algebra-method
357,60563.291135078056,0.002688172043010753,60563.291398400244,centermanifold
355,60563.291135078056,0.00267379679144385,60563.2913969921,perturb
358,60296.4794777971,0.0014720908975971911,60296.479621997016,unstabl
359,60018.07637262627,0.003787287797985606,60018.076743613274,equal
360,59593.318213036175,0.0027193404074389027,59593.318479411486,root-case
361,59207.02237160251,0.0021831108519881613,59207.02258545099,gammag
362,58982.034340784754,0.0009555052521995552,58982.03443438208,point-doubl-hopf
363,58959.38002847161,0.0015149462969934633,58959.38017686947,scale
364,58523.56804156383,0.0013118415336157271,58523.568170066384,drop
366,58152.676527836564,0.002421307506053269,58152.67676501781,exchang
365,58152.676527836564,0.0024096385542168677,58152.67676387476,size
367,58152.676527836564,0.002398081534772182,58152.67676274269,inher
368,58152.676527836564,0.002369668246445498,58152.67675995944,penalti
375,57745.64873737416,0.011765112979687877,57745.64988983584,center-appli-mathemat
374,57745.64873737416,0.011732727773190201,57745.649886663516,mathemat-depart
373,57745.64873737416,0.00641025641025641,57745.649365296296,unsymmetr
369,57745.64873737416,0.006289308176100629,57745.64935344871,wide
370,57745.64873737416,0.00625,57745.64934959824,vocat
376,57745.64873737416,0.006211180124223602,57745.64934579561,larger
372,57745.64873737416,0.006134969325153374,57745.64933833032,krylov
371,57745.64873737416,0.005714285714285714,57745.64929712189,adequ
377,57333.3327290104,0.05061462814996927,57333.337687009465,extend-system
378,57229.36184692379,0.0010875461342920048,57229.3619534553,jfii
379,56981.16655431254,0.0051844061476683315,56981.167062155466,stabl
380,56936.075381918025,0.00838974550563851,56936.0762037427,transform
381,56731.60067862357,0.0021279329424383647,56731.600887067056,invert
382,56261.78392178621,0.001605708544048259,56261.784079074765,dens
383,56188.90352603522,1.0026831813745931,56189.00174472136,paper
384,55780.23040979174,0.0009012245003624313,55780.23049807195,implement-hopf
385,55534.40892218502,0.0008453085376162299,55534.40900498794,method-base
386,55424.93985668785,0.005473380481746722,55424.9403928375,simultan
387,55341.626893274646,0.0005521811154058532,55341.62694736402,remark
388,55341.626893274646,0.0005509641873278236,55341.62694724481,german
389,55182.297781184454,0.035308522452233836,55182.301239860884,kroneck
